comentario,puntuacion_estimada,puntuacion_real,confianza,categoria
cómo ella pensó que reaccionaríamos todos los mexicanos,5,,0.5209203958511353,turismo
y tú regandola,5,,0.4303082525730133,turismo
todo aquel que quiera venir nuestro bello méxico todos sean bienvenidos dejen de ver noticias amarillistas y tik tok en todos los países hay inseguridad,5,,0.41363823413848877,turismo
que dice helen,5,,0.25778552889823914,turismo
me da risa viva morena me da risa me da risa,1,,0.3533397614955902,turismo
le preocupa mas el mundial la señora que el país esta mal,2,,0.4155043065547943,turismo
nuestra oportunidad para manifestarnos,5,,0.6134406924247742,turismo
cuánta lana tubo que soltar o acaso es otra cortina de humo para no aser la marcha el 14 o 15 de noviembre,1,,0.5798560976982117,turismo
ps ahora salgo más y con pancartas en mano,5,,0.2638893723487854,turismo
cuantos muertos pueden haber,1,,0.3894689381122589,turismo
yo solo escuche que salgan,1,,0.27430278062820435,turismo
dios quiera y los otros paise se unan y mo vayan muy muy peligroso mexico muchos cuidado,1,,0.84786057472229,turismo
no olvidemos a carlos manzo,5,,0.27996790409088135,turismo
pobre de ellos ojalá no los maten,1,,0.43025073409080505,turismo
bueno empiece por cancelar las citas en imss,4,,0.29806891083717346,turismo
que salgan todos y muestren el hermoso tráfico de la vida diaria,5,,0.8156456351280212,turismo
y de que sirve si los impuestos del mundial van a correr por cuenta del pueblo,3,,0.2714729309082031,turismo
y ciudad de méxico sin aeropuerto con capacidad para el mundial,3,,0.24973152577877045,turismo
que hagamos de las nuestras dice,5,,0.32712721824645996,turismo
méxico,5,,0.31367212533950806,turismo
me da risa suerte con las empresas que hacen producción,5,,0.3426852822303772,turismo
jajajja me sentí como bebé paloma escondido por que le avergüenzo a mis padres jsjsjsjs,1,,0.44548532366752625,turismo
nunca le digas a una persona que hacer porque siempre hará lo contrario y peor,1,,0.42092782258987427,turismo
que muero ir a méxico,1,,0.527077317237854,turismo
sorry nosotros no iremos,1,,0.7546849250793457,turismo
visitantes se escribe con m de mujer,1,,0.34565475583076477,turismo
y el aero puerto de san miguel allende,5,,0.35740798711776733,turismo
por 3 pinches partidos,1,,0.4270389676094055,turismo
a bueno si ellos nos van un cheque de 100 000 pues no salgo para que no vallamos a trabajar y nos paguen las renta el agua la luz comida,1,,0.4178779125213623,turismo
si no salgo de mi casa como crees que le voy hacer para probar el producto extranjero,1,,0.3898756206035614,turismo
y la seguridad dónde quedó,5,,0.4738844633102417,turismo
habló el experto,5,,0.314495325088501,turismo
y cuantos de esos volverán ah sus hogares,5,,0.35833320021629333,turismo
es que no van a terminar los arreglos del transporte a tiempo y no vamos a caber en los rtp metro ni mexibús,1,,0.4743097424507141,turismo
ya cancelaron el mundial para mexico ya esta confirmado los partidos seran en estados unidos y canada en mexico no ay seguridad,1,,0.7158722281455994,turismo
que miedo ir a mexico es uno de los países mas peligrosos de latinoamerica,1,,0.7226316928863525,turismo
ara eso si ahí dinero pero para proteger al pueblo ni madre dice,3,,0.30199766159057617,turismo
suban la información bien si lo dijo por escrito suban las capturas si lo dijo en un en vivo suban la parte del en vivo si van a informar informen bien,3,,0.31241074204444885,turismo
yo no iba a salir pero ahora me veo en la necesidad de salir esos días,1,,0.24132795631885529,turismo
no hay que ser groseros me dice mi mamá que cuando haya visita tengo que salir a saludar,1,,0.2858027517795563,turismo
si no te cancelan el mundial,1,,0.25938284397125244,turismo
como tal no digo eso pero lo peor es que si lo da a entender,4,,0.3596234619617462,turismo
cómo e dicho no porque sean de morena quiere decir que son buenos políticos eso hubiera pesando antes de el mundial como solucionar ese problema,1,,0.417145699262619,turismo
awuiwi quiero ver manifestantes es la más perfecta ocación,5,,0.7938481569290161,turismo
así hubiera invertido en los hospitales,3,,0.30315762758255005,turismo
jajajkaja neta no es rage bait,1,,0.2765747308731079,turismo
revocación de mandato,1,,0.5018730163574219,turismo
y que tal si mejor renuncia,3,,0.3486228883266449,turismo
que una manifestación dice,1,,0.4802958369255066,turismo
no me gusta me da risa,2,,0.4823763072490692,turismo
todo por eso tlaloc hará lo suyo lluviaaaa,3,,0.2988514006137848,turismo
fifa ojooo méxico está super insegurooo,1,,0.8205882906913757,turismo
ablan de todo menos de carlos manzo,1,,0.49977341294288635,turismo
no ma no que iban a suspender neta que vergüenza,1,,0.6527454257011414,turismo
primero méxico y después el dinero ya no tenemos medicamentos y la delincuencia el dia de hoy no me deja trabajar no necesito un mundial necesito un mexico seguro para recibir ingresos hoy,1,1.0,0.8257965445518494,turismo
tenía que ser,2,,0.331665962934494,turismo
la policía se frota las manos de imaginarse,1,,0.5574930310249329,turismo
que quiere que agamos manifestaciones,5,,0.23250089585781097,turismo
me da risa qué mmada me da risa,1,,0.36740341782569885,turismo
la cancion de la carencia de panteón rococo fue lo único que se me vino a la cabeza al leer esto,2,,0.3084631860256195,turismo
manifestación,5,,0.297026127576828,turismo
en jalisco van a suspender clases para que no haya tanta gente en la calle,1,,0.502295732498169,turismo
y crees claudia que deja mas dinero un mundial que todo inmigrante mandando dinero a mexico y visitando a nuestros pueblos ciudades y ranchos año con año claro si trabajaras en mejorar la seguridad del pais primeramente,1,,0.5431567430496216,turismo
turistanovengasamexicoportuseguridad,5,,0.2790990173816681,turismo
que salgamos dice,5,,0.3209814727306366,turismo
oigan tienes razón hay que hacerlo así que los vendedores ambulantes los que venden los tacos los que venden en turismo todo lo que tenga que ver con trabajos sin importar que nos vamos a hacer esos ya sin trabajo así que los turistas pueden explorar pero lástima no se podrán llevar recuerdos porque nadie va a trabajar esos días ni los que venden para los turistas pero qué se les puede hacer hay que respetar porque es buena idea,1,,0.2380523532629013,turismo
cuba,4,,0.25077345967292786,turismo
ojalá cancelen la fifa a menos de que hagan algo con su narco gobierno,1,,0.7069289684295654,turismo
300dlls al día y hablamos,5,,0.5779098272323608,turismo
me da risa,3,,0.23887060582637787,turismo
a webo las nuevas soluciones bienestar,5,,0.4432950019836426,turismo
ya los conto,5,,0.37130165100097656,turismo
mil veces aldita claudia,5,,0.45642098784446716,turismo
y van a trasparentar todo el ingreso o lo repartirán en la nómina de morena,5,2.0,0.4920453727245331,turismo
que dijo que salgamos todos para que nos vean los turistas jajajajaa,1,,0.32799896597862244,turismo
si me dan para ir de vacaciones yo con gusto me largo los días para los que me alcancen,3,,0.34168756008148193,turismo
no gracias,1,,0.6183727383613586,turismo
si tan solo hubiera empezado el aeropuerto de peñas nieto otra casa sería,1,,0.31394055485725403,turismo
que nos manifestamos dice,5,,0.4380159080028534,turismo
como le van a hacer para darle servicios el aeropuerto apenas puede mover a los locales,5,,0.3838755786418915,turismo
y quién va a poner el ambiente,5,,0.4099578857421875,turismo
para todos los que dicen que la inseguridad pues de una vez les informo que ya todo está en carpetas de investigación asi que no se preocupen y para el mundial habrá un chingo de seguridad lo que jamás en años se ha visto ya lo verán para ese día méxico será diferente solo en lo que pasa el mundial ja,1,,0.4338180124759674,turismo
cuantos turistas ya no regresarán a sus países así como está la inseguridad en méxico,1,,0.6568136215209961,turismo
km mexicano no me gusta q compartamos mundial con eu y canadá me parece injusto siempre a sido d un solo país los mundiales q poca m,1,,0.6307411789894104,turismo
esta mujer s ve enferma se ve que no ha dormido,1,,0.7164381146430969,turismo
creo que no es la persona indicada para decir eso,1,,0.47588273882865906,turismo
sino nos pueden cuidar a nosotros menos los turistas,2,,0.3376173973083496,turismo
ni de loco voy a méxico,1,,0.632138192653656,turismo
mi mamá diciéndome que no salga de mi cuarto cuando hay visitas,1,,0.37669429183006287,turismo
lo tomaré pero me ofende muchísimo y por que no dejarlo así después del mundial,3,,0.3519909977912903,turismo
que valor de los turistas,5,,0.3061002790927887,turismo
justanorangecat hake406 gámez u u muffintime,1,,0.3641134202480316,turismo
y con un país lleno de inseguridad como le harán,5,1.0,0.5381110310554504,turismo
me da risa para decir en mi trabajo que me dieron permiso de faltar,1,,0.5592066049575806,turismo
de por sí ya es un caos la cdmx,1,,0.4640911817550659,turismo
todo muy bonito pero ojalá no sean víctimas del crimen organizado no pueden brindarnos a nosotros seguridad menos a los turistas,3,,0.35986897349357605,turismo
que salgamos dice,5,,0.3209814727306366,turismo
cómo que me dan ganas de salir en pijama y despeinada todo el día,5,,0.6059206128120422,turismo
que hagamos fiesta al lado del mundial dice,5,,0.3481641709804535,turismo
más bien salgamos hay que disfrutar de los turistas,5,,0.41010114550590515,turismo
yo no quería salir para evitar el tráfico ahora tendré que salir,1,,0.6447210311889648,turismo
no salgan de sus casas para que no asusten a los turistas faltó decir,1,,0.35853853821754456,turismo
ya quiero ver a esos futbolistas,5,,0.44289320707321167,turismo
cómo que suspender clases en mi niñez el maestro nos puso a ver el partido en el salón de clase,5,,0.332853764295578,turismo
pobr3s turistas que no volverán asus países en un país peligroso que se le ocurrió hacer mundial a fifa,1,,0.603113055229187,turismo
que salgamos entendí,5,,0.39638927578926086,turismo
yo tengo otra idea,2,,0.30257049202919006,turismo
wuuaaaooo excelente,5,,0.6646018028259277,turismo
wey me da risa hace meses estada asiendo burlas de eso con mi familia y ahora resulta que se hizo realidad,1,,0.24121856689453125,turismo
p,4,,0.2397068738937378,turismo
no soy alguien de salir mucho pero ya estuvo que esos días si o si voy a estar en la calle,1,,0.28509604930877686,turismo
soy mexicano y ojalá cancelen el mundial en méxico,1,,0.63069087266922,turismo
la marina de estados unidos va a visitar a mexico,5,,0.30544885993003845,turismo
detesto el futbol y no me gusta salir pero que les parece si esos días nos organizamos y salimos todos solo por molestar,2,,0.34689033031463623,turismo
que quiere una manifestación,5,,0.38962864875793457,turismo
mientras me paguen mi salario no hay pex me quedo en mi casa,1,,0.5232611298561096,turismo
que quiere manifestaciones dice,5,,0.3174765408039093,turismo
se me hace una falta de respeto,2,,0.3958323895931244,turismo
cómo sabe que le pago sus viajes o que de dónde saca ese dato,5,,0.3689630627632141,turismo
por qué se quejan es una sugerencia aceptable va a ser un maldito caos la ciudad,1,,0.6162275075912476,turismo
hay que bendición trabajar desde tu casa bien cómodo,4,,0.41687077283859253,turismo
pobres turistas van a venir con un chingo de miedo ya que morena está con la delincuencia,1,,0.6005172729492188,turismo
está horrible viajar en méxico el tráfico está horrible y la inseguridad,1,,0.9636661410331726,turismo
hay que sabotear el mundial,1,,0.5891609787940979,turismo
demasiado peligroso yo jamás viajo a méxico aunque me encanta mucho el paiz pero muy peligroso,2,,0.4754052758216858,turismo
si me dan el día en mi trabajo va,3,,0.327058881521225,turismo
cómo que me dan ganas de viajar a cdmx ese día,5,,0.5919390320777893,turismo
mi humilde opinión,1,,0.37475690245628357,turismo
clara brugada,4,,0.2505599558353424,turismo
osea vamos a salir,1,,0.3800765872001648,turismo
si me pagan esos días con gusto no salgo ni a tomar la luz del sol,1,,0.24695082008838654,turismo
ahí que salir solo molestar quien está conmigo,5,,0.23506958782672882,turismo
en verdad está sra está de jefa de gobierno,1,,0.5534679889678955,turismo
acuerden va aver secuestros también con esta presidenta,1,,0.4115433394908905,turismo
si me dan 500 000pesos y uno taquitos de pastor lo ago con gusto,1,,0.42794740200042725,turismo
es broma verdad,5,,0.2631838619709015,turismo
entonces los comerciantes guías turísticos restaurantes hoteles y demás no abran y disfrute su día en casita me gusta,4,,0.4251418113708496,turismo
que miedo ir al mundial a méxico,5,,0.3032916784286499,turismo
god bless mexico,5,,0.5066056251525879,turismo
como si estan cerrados los aeropuertos,1,,0.35316967964172363,turismo
ni mi casi nada me ocultó así,1,,0.443269819021225,turismo
es broma verdad,5,,0.2631838619709015,turismo
pues usted no me manda,1,,0.5308626890182495,turismo
cosas que nunca dijo,5,,0.4872308075428009,turismo
a caray y quién nos va a mantener,5,,0.5245676636695862,turismo
yo creo que ya no vendrá nadie,1,,0.5320237874984741,turismo
soy de guadalajara y me da vergüenza de cómo está de sucia la ciudad sobretodo en zonas como la americana y zona centro quitaron los botes de basura según porque ya no les pagaron la concesión alguien sabe algo de esto,1,,0.7617707848548889,turismo
cuantos vuelos va a recibir el aifa,5,,0.3182995617389679,turismo
oilaaaaaa,1,,0.32201406359672546,turismo
no es mala onda pero va haber un robadero y ahí la gárgola se va hacer la que no sabe como es su costumbre,3,,0.5187408328056335,turismo
hay q salir todos,1,,0.524408221244812,turismo
será el mejor mundial y el pais muy hermoso,5,,0.8806763887405396,turismo
a ver si no los desviven,3,,0.3155384659767151,turismo
pero hay que salir a ligar,3,,0.4223744869232178,turismo
todos saliendo a las calles,5,,0.35445812344551086,turismo
que smosh en la plaza dice,1,,0.44894939661026,turismo
oscar ceh,5,,0.3062308132648468,turismo
