comentario,puntuacion_estimada,puntuacion_real,confianza,categoria
entonces los comerciantes guías turísticos restaurantes hoteles y demás no abran y disfrute su día en casita me gusta,4,,0.42514175176620483,turismo
que miedo ir al mundial a méxico,5,,0.3032917380332947,turismo
god bless mexico,5,,0.5066056847572327,turismo
como si estan cerrados los aeropuertos,1,,0.35316911339759827,turismo
ni mi casi nada me ocultó así,1,,0.443269819021225,turismo
es broma verdad,5,,0.26318398118019104,turismo
pues usted no me manda,1,,0.5308627486228943,turismo
cosas que nunca dijo,5,,0.48723074793815613,turismo
a caray y quién nos va a mantener,5,,0.5245679020881653,turismo
yo creo que ya no vendrá nadie,1,,0.5320236086845398,turismo
soy de guadalajara y me da vergüenza de cómo está de sucia la ciudad sobretodo en zonas como la americana y zona centro quitaron los botes de basura según porque ya no les pagaron la concesión alguien sabe algo de esto,1,,0.7617707848548889,turismo
cuantos vuelos va a recibir el aifa,5,,0.31829968094825745,turismo
oilaaaaaa,1,,0.3220142424106598,turismo
no es mala onda pero va haber un robadero y ahí la gárgola se va hacer la que no sabe como es su costumbre,3,,0.5187408328056335,turismo
hay q salir todos,1,,0.5244081020355225,turismo
será el mejor mundial y el pais muy hermoso,5,,0.8806763887405396,turismo
a ver si no los desviven,3,,0.3155384361743927,turismo
pero hay que salir a ligar,3,,0.42237451672554016,turismo
todos saliendo a las calles,5,,0.3544577658176422,turismo
que smosh en la plaza dice,1,,0.44894954562187195,turismo
oscar ceh,5,,0.3062308728694916,turismo
si y van a mirar el desmadre que tiene méxico y aver si no se los levantan,1,,0.333138108253479,turismo
que salgamos dice,5,,0.32098132371902466,turismo
a si como está la seguridad no creo,2,,0.34634312987327576,turismo
pero si solo habrá 13 paridos y varía de local de méxico dudo mucho con todo respeto que haya más de 1 millón de personas,2,,0.37049686908721924,turismo
y la inseguridad,5,,0.31789475679397583,turismo
habiendo cosas más importantes se pone a hablar de pendejadas fuera morena,1,,0.4400638937950134,turismo
ni mi mamá se avergüenza tanto de mi,1,,0.4613901376724243,turismo
soy de la cdmx pero la verdad que ni vengan esta mujer debería ver mejor la seguridad de mi país antes de todo si es una basura de seguridad,1,,0.31196680665016174,turismo
iban a venir,5,,0.39809364080429077,turismo
ya lo dijo fox cenas y te vas,1,,0.29340365529060364,turismo
y a esos también los va a desaparecer,1,,0.4877707362174988,turismo
que nos manifestamos va,5,,0.5083575248718262,turismo
como que ya me dieron ganas de trabajar e ir a la oficina esos días y lo mejor está a la vuelta del estadio,5,,0.6820286512374878,turismo
que salgamos diceee,1,,0.30633077025413513,turismo
2 de octubre no se olvida,1,,0.5010959506034851,turismo
y usted cree que la gente va a ir después de todo lo que está pasando en méxico,5,,0.3927622437477112,turismo
dice que hagamos manifestaciones,1,,0.38197779655456543,turismo
ni iba a salir porque que hueva y que oso el fútbol pero adivina qué mi ciela,1,,0.452134370803833,turismo
de miedo de los narcos yo no iría ni aconsejo que vaya nadie con ese narcogobierno y corruptos,1,,0.8871290683746338,turismo
ya lo canceló fifa se va para canadá oh eeuu,1,,0.705038845539093,turismo
queeeeee carajos ay que salir más y aser ver al mexicano que somos viva méxico lindo,1,,0.35127729177474976,turismo
televisa he hechara a perder con sus jugadores el evento ya se sabe,1,,0.5591022372245789,turismo
la fifa ya cancelo por mucha inseguridad en méxico,1,,0.6893727779388428,turismo
pues por ahí dicen q la fifa ya no quiere ir a méxico,1,,0.6115032434463501,turismo
con el simple echo de ver esa calaca ninguna noticia es importante puro circo no me arrepiento de no aver votado por ella,1,,0.5346998572349548,turismo
ya saben si vuelven a votar por una mujer,1,,0.39410728216171265,turismo
no sería mejor reparar el metro para que todas las líneas y las unidades estén en funcionamiento,3,,0.5650646686553955,turismo
yo tengo una mejor y si todos los locales se cierran,2,,0.38668587803840637,turismo
mate eso nunca pasó,1,,0.7587055563926697,turismo
chin tiene que hacer un fuerte gasto para el mundial ojalá que con eso se pueda recuperar la bolsa,2,,0.32736513018608093,turismo
mejor invertir en las carreteras de los pueblos,5,,0.5043641328811646,turismo
teotihuacán 20 de abril dando una buena imagen a los turistas,5,,0.4409504234790802,turismo
me da risa que los trabajadores tampoco salgan para que los turistas disfruten,2,,0.3479311764240265,turismo
lo más gracioso que dijo qué vara movilizar en transporte público o a los turistas,5,,0.5606087446212769,turismo
claro meto a mi cuarto de servicio en lo que los invitados andan en mi casa,5,,0.5211064219474792,turismo
ahora resulta que ni en mi propio país me quieren,1,,0.405501127243042,turismo
a cómo está la inseguridad no creo que lleguen,1,,0.3175678551197052,turismo
no lo dijo exactamente con esas palabras pero es lo que dió a entender,3,,0.3832567036151886,turismo
es familiar de la que dice que si no pueden comprar gasolina premium que compren la magna,3,,0.23556272685527802,turismo
y no le da vergüenza tanta inseguridad,5,,0.40839487314224243,turismo
si me pagan con gusto no salgo es más ni abro las ventanas oh pero que no me lo quiten de mis días de descanso oh y que me den mi despensa por qué no como aire,2,,0.44591882824897766,turismo
con la inseguridad no creo,1,,0.6461054682731628,turismo
hoy solo se habla de fudbol,1,,0.34896528720855713,turismo
ya un político habla de eso esas noticias son para canales de noticias,1,,0.2930349111557007,turismo
uuufffff que complicado si en méxico desgraciadamente la inseguridad es el tema más importante,2,,0.4030172526836395,turismo
y luego a mty,3,,0.23721909523010254,turismo
soluciones del bienestar,4,,0.3920916020870209,turismo
uyyy los meros estados q goviernan los malillos cuidadooo cuidadooo,1,,0.300184041261673,turismo
deberiamos de evitar que el mundial lo hagan aqui como manifestacion a su asqueroso gobierno a la inseguridad a la corrupción a la falta de medicamentos si no puede cumplirle ni a los mexicanos en materia de seguridad que les espera a los extranjeros,1,,0.7201448678970337,turismo
a vaya en nuestro país ya no vamos a poder salir,1,,0.5657369494438171,turismo
clara brugada,4,,0.2505599558353424,turismo
y para que si la seguridad del país está mal y aparte los policías solo los van a infracciones por cualquier cosa no ai tolerancia de nada ojalá no venga nadie el trafico horrible hoteles caros con toda la reducción de carriles nunca llegarán a los partidos,1,,0.8831852078437805,turismo
es es el problema dar una buena impresión de méxico eso significa que no damos buena impresión la pregunta es que ha hecho el gobierno para cambiar eso,1,,0.44752800464630127,turismo
ya se dijo se suspende el mundial 2026 por ser una pais muy inseguro sera en eeuu el mundial,1,,0.6794033646583557,turismo
la neta nose porque mexico se sigue estando en el top paises mas visitados del mundo y vienen literal de europa y varias partes del mundo segun estatisticas apesar de saber lo inseguro que es siguen yendo,5,,0.5825718641281128,turismo
ahora de puro coraje saldré el día del mundial,5,,0.7751522660255432,turismo
pero si mis papás me obligaban a salir de mi cuarto para saludar a la visita,3,,0.4586799740791321,turismo
creo que no entendieron me da risa aparte es el punto de vista estuve viendo más no investigando se dice que esto se hizo por el impacto ambiental además de que ya está tan bien jodida la cdmx lo quieren aprovechar para visibilizar más lugares del país por lo que sería más un dispersar el turísmo por todo el país e impulsar la economía local si no me equivoco si me equivoqué discúlpenme y los invito a investigar y corregirme,2,,0.330406129360199,turismo
será una cortina de humo,1,,0.4428122639656067,turismo
para los turistas si va ver mucha vigilancia y para los mexicanos que sigue la inseguridad,3,,0.35988157987594604,turismo
mientras me den unos 1500 diarios qué es lo que gano al día no salgo ni a la esquina,5,,0.40098220109939575,turismo
que molestemos a los turistas dice,1,,0.4250883162021637,turismo
y por eso es que está viendo de dónde sacar dinero subiendo impuestos poniendo impuestos nuevos dejando a la salud sin medicamentos pero falta que la fifa quiera por la violencia que hay en méxico,1,,0.4535076916217804,turismo
pobres que le piensen para venir uno como quiera,1,,0.33995380997657776,turismo
no creo,1,,0.6017776727676392,turismo
naa a ese narcoestado no señor,1,,0.4381401240825653,turismo
méxico no es seguro,1,,0.6036341786384583,turismo
todos hay que salir a manifestarnos de todas las cosas malas que hay en méxico,1,,0.7806843519210815,turismo
y si mejoran la infraestructura de la ciudad y si mejoran los caminos y si mejoran el transporte público y si ponen primero a peatones y ciclistas en vez de los vehículos ahora la culpa es de nosotros,2,,0.3330461382865906,turismo
que lo cancelen no queremos futbol queremos seguridad en todo mexico,1,,0.659856915473938,turismo
vamos todos a hacer manifestación por todos lados,5,,0.5379176139831543,turismo
y dónde madres los vas a meter si no puedes con el caos del periférico,5,,0.2595911920070648,turismo
que van a cerrar reforma que que,1,,0.3232903778553009,turismo
mexico mejor que nunca solo claudia sheinbaum,5,,0.7263416051864624,turismo
el aifa,3,,0.24648821353912354,turismo
estás segura,4,,0.32780522108078003,turismo
se va a quedar con las ganas de ver eso,3,,0.2729494869709015,turismo
ni mi ex se avergonzó tanto de mí,1,,0.4466717541217804,turismo
uno con gusto la cosa es si mi trabajo lo vea así me da risa,3,,0.28341665863990784,turismo
inversión para quien mejor invierte en la ceguridad y gente te gastas menos,5,,0.41245901584625244,turismo
qué maravilla los locales encerrados para que los turistas tengan la ciudad sola alguien le explica que esto no es un parque temático,5,,0.5023708343505859,turismo
que no salgan todo el año mejor,2,,0.3406693637371063,turismo
que me pague el día en el trabajo y no salgo ni a la esquina,1,,0.6242070198059082,turismo
que saturemos la ciudad como si fuera hora pico,5,,0.39621344208717346,turismo
carlos manzo,5,,0.24233610928058624,turismo
para que los regales a tus chairos,4,,0.39433202147483826,turismo
ocupó 5 personas para agarrar unos 3 árabes salimos de pobres por qué salimos,1,,0.6695335507392883,turismo
ahorita con lo que está pasando lo dudo,5,,0.43468329310417175,turismo
yo escuché que cierren las vías principales,3,,0.2764413058757782,turismo
mejor le hubieran puesto aeropuerto maximiliano de habsburgo o aeropuerto emperatriz carlota,1,,0.2356780618429184,turismo
vivo en méxico y tengo miedo de salir me da risa,5,,0.32785090804100037,turismo
no comenten nada porqe les abre una,1,,0.7978733777999878,turismo
cortina de humo por lo de carlos manzo,1,,0.400254487991333,turismo
no cabe duda que estos gobernantes son un meme sin sentido,1,,0.3824704885482788,turismo
creo no se hará ya,1,,0.45213583111763,turismo
buena idea mala explicación de ella,3,,0.36342525482177734,turismo
por eso urge tapar la inseguridad,1,,0.2521249055862427,turismo
no queremos mundial queremos seguridad,1,1.0,0.2801387310028076,turismo
no creo la fifa ya lo cánselo porque que tu gobierno está manchando de sangre claudia,1,,0.7511444687843323,turismo
terror ir a méxico,1,,0.5603179931640625,turismo
jajajajaj,4,,0.30330973863601685,turismo
que,3,,0.26696744561195374,turismo
ya ni mi ex cuando m presumio en cf,1,,0.38180437684059143,turismo
uy sí se ve bien orgullosa para el mundial claro que hay remodelación ahí sí todo es rapidísimo pero para los mexicanos que llevan años pidiendo mejoras nada baches inseguridad policías corruptos y todavía lo presume como si fuera un logro enorme,3,,0.3276641070842743,turismo
yo estoy de acuerdo que los que trabajan en gobierno no salgan de sus casas para que no nos dejen en ridículo y los turistas disfruten,4,,0.27682387828826904,turismo
no creoooooo,1,,0.400720477104187,turismo
aún país lleno de violencia,5,,0.2866691052913666,turismo
no puede con los del pais podra con visitas,1,,0.404377281665802,turismo
ojalá y lo cancelen,1,,0.6074344515800476,turismo
como que me dieron ganas de salir de mi casa,5,,0.5105793476104736,turismo
y la ciudad está hecha una cochinada,1,,0.6596198678016663,turismo
noo y todas las cosas que pasan como lo de teotihuacan no dan una mala imagen de como está el país,1,,0.5015985369682312,turismo
para 10 partidos,5,,0.28999125957489014,turismo
si la fifa está considerando quitarle la cede por la inseguridad me da risa que se puso a hablar,1,,0.6252670288085938,turismo
yo no iria mucha insegudad,2,,0.48745906352996826,turismo
mejor lo veo aquí en canadá,5,,0.672400712966919,turismo
depende si me pagan ni me asomo fuera de mi casa,1,,0.42862021923065186,turismo
no la chinguen ajjsjsjs,1,,0.2870955765247345,turismo
soy de perú,5,,0.36402150988578796,turismo
si me dan home por mi bien pero que sea todo el año alv,3,,0.4277087450027466,turismo
ni me gusta el fútbol pero por mis ovarios qué esos días afuera voy a estar,2,,0.4281981885433197,turismo
q me pague y no salgo,1,,0.6926471590995789,turismo
que vergüenza que se descarrile el tren,1,,0.7127628326416016,turismo
que nos espera a todo allá bueno,5,,0.4896537959575653,turismo
cuando no sabes lo que es trabajar y solo estirar la mano,1,,0.26391518115997314,turismo
a quien se le ocurrió esa brillante idea,5,,0.4202868640422821,turismo
no por qué se desaparecen me da risa,1,,0.37573763728141785,turismo
nunca voy para la cdmx pero como que se me antojo ir a hacer una protesta justo por esos días del mundial,1,,0.38617202639579773,turismo
ojalá y no se haga de chidos,1,,0.2761792242527008,turismo
ahora con mas razón voy a salir,1,,0.38504651188850403,turismo
pero no abra balazos ose abrirá una investigación,3,,0.3483271896839142,turismo
